X1,log(X1),X2,log(X2),Y,X3,X4,log(X4),X5,log(X5),X6,X8,X9,X10,X11,X12,X13,X14,X16,X17,X18,log(X18),X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31
161,5.081404365,66,4.189654742,172,438.8,42089,10.6475417,27100,10.20728901,16.2,44.8,43.7,45.8,2.35,51.6,15.4,47.6,5.6,38.7,14.4,2.667228207,54.5,5.6,54.6,39.1,33.3,52.2,32.5,96.57039711,0.512045974,0.467840566,0.187872983,49.33928571,4.689807976
239,5.476463552,99,4.59511985,180.9,467,50244,10.82464642,40746,10.61511295,13,38.9,37.5,40.8,2.6,55.3,24.7,30.4,5.9,32.9,13.9,2.63188884,60.9,6.3,70.8,52.3,47.5,37.4,19.1,84.40749963,1.730872516,2.888042576,8.949758313,55.07615872,7.694148618
35,3.555348061,16,2.772588722,181.4,447,56270,10.93791681,5448,8.603003848,8.4,44.5,42.1,46.6,2.25,56.3,20.1,45.7,8.6,36.4,14.6,2.681021529,64.5,2,83.6,63.9,54.9,29.4,8.8,97.21254355,0.586832936,0.293416468,0,51.70068027,9.291187739
2092,7.645875825,763,6.637258031,123,341,34368,10.44488118,842304,13.64389627,33.5,28.8,27.4,30.1,3.62,51,22.3,29,5.1,23.2,11.9,2.4765384,52.2,9.9,32.6,47.63482702,22.9,37.3,28.2,91.40972416,0.620104319,1.041848497,5.804689112,56.33534356,6.82588583
57,4.043051268,21,3.044522438,178,463.9,34512,10.44906237,9155,9.122055457,23.2,41.6,40.8,44,2.8,45.2,13.1,42.5,4.1,51.2,3.9,1.360976553,44.1,7.3,60.5,35.03028155,43.6,38.8,23.7,59.56744087,37.81163435,0.010654166,0.27700831,46.81557501,1.811062163
1434,7.268223021,516,6.246106765,162.7,475.7,47296,10.764181,253178,12.44184808,13.9,41.1,39.5,42.8,2.36,47.8,14.9,26.8,10.1,24.7,22.2,3.100092289,57.5,7,64,49.7,39.4,33.9,18.4,88.71332924,6.567988485,1.082737652,0.604845231,45.6067151,4.175372554
197,5.283203729,77,4.343805422,178.5,472.5,47862,10.77607715,32852,10.3997679,13.8,41.7,40.2,44.5,2.49,47.1,17.4,37.3,4.6,42.4,8.7,2.163323026,50,6.7,72,54.3,49.8,36,18,87.84964771,10.29967643,0.278206175,0.456621005,50.96258932,3.100031959
251,5.525452939,106,4.663439094,174.2,423.8,43823,10.68791407,43791,10.6871836,19.3,46.2,45.6,46.8,2.44,57.2,25.1,35.3,3.9,34.4,10.7,2.370243741,46.3,9.4,58.3,39.3,33.9,45.8,24.1,89.17745936,0.489115459,0.603931294,0.865711399,55.21239889,3.631082062
27,3.295836866,11,2.397895273,168.7,421.4,50818,10.8360059,6354,8.756839815,9.8,33,31.9,33.4,2.84,60.8,33.8,29.9,1.5,37.2,14,2.63905733,62.8,3.8,76.6,63.4,58.1,21.3,8.2,96.45565702,0.154774803,0,3.002631172,59.8932859,12.66766021
361,5.888877958,152,5.023880521,190,460.2,45710,10.73007237,71875,11.18268378,17.5,37.6,36.5,38.6,2.61,51.3,19,34.2,3.5,35.5,12.7,2.541601993,52.9,6.8,59.6,44.8,39.1,36.5,20.5,76.19911156,2.856500225,0.617127755,0.981219073,51.71564856,5.802028117
36,3.583518938,17,2.833213344,200.8,450.6,35276,10.47095813,5854,8.674880467,25.1,41,40.3,43.7,2.42,49.6,23.7,42.2,3.4,40.3,8.1,2.091864062,50.6,6.5,52.6,38.6,33.3,43.6,26.8,68.66576819,31.06469003,0,0.101078167,46.04377104,2.32
583,6.368187186,206,5.327876169,172.6,490.9,51138,10.84228314,125175,11.73746804,14.3,34.7,33.2,36.2,2.57,49,18.7,33.2,6.9,29.4,16.1,2.778819272,59.3,5.7,68.5,52.6,42.2,31,16.6,72.2267692,21.32525141,1.474842589,1.84193253,47.02387268,5.823193854
32,3.465735903,14,2.63905733,154.3,431.1,43249,10.67472939,4329,8.373091847,13.4,49.2,48,50.9,2.08,60.7,16.8,26.6,9,42.1,11.2,2.415913778,61.9,2.9,72.3,61.5557041,35.7,38.5,13.8,97.97312685,0.045547711,0.751537235,0.159416989,53.38491296,7.142857143
267,5.587248658,80,4.382026635,132.6,438.9,79173,11.27939061,80133,11.29144303,6.2,34.7,34.2,35,2.69,61.2,18,28,19.9,21.1,32.5,3.481240089,72.6,2.6,85.2,74,65.8,19.3,8.7,91.9911339,1.125620894,3.406238317,1.236447151,60.71467401,6.526994359
50,3.912023005,22,3.091042453,215.9,492.6,29969,10.30791879,6741,8.815963561,25.1,43.9,42,45.5,2.36,42.1,41.5,37.7,3.8,44.5,7.7,2.041220329,43.7,12.4,40,37.85491829,25.4,52.5,34.3,69.85536302,26.76500072,1.102677932,0.143204926,40.29543112,5.860805861
1962.667684,7.58205989,24,3.17805383,169.2,453.5494221,53131,10.88051584,8347,9.029657472,10.9,42.2,41.1,44.1,2.45,62.3,7.7,26.5,15.2,33.7,16,2.772588722,63.2,1.9,80.2,57.4,43.3,33.8,12.2,96.71060444,0.605628785,0.546253414,0.201876262,59.69795677,6.744328633
3314,8.105911198,1262,7.140453043,177.1,459.5,53519,10.88779201,790294,13.58016031,18.6,36.5,36.1,36.9,2.41,42.3,12.6,24.9,12.2,18.4,25.1,3.222867846,62.6,8.8,67,55.2,47.1,30.7,18.1,78.20248875,5.460829913,6.866705361,3.06695054,39.73199772,4.640520349
56,4.025351691,19,2.944438979,168.1,528.4,36466,10.5041356,6966,8.848796451,17.1,47.7,47,48.4,2.26,60.5,7,50.6,0,52.7,7.1,1.960094784,51.7,7.6,68,42.50381862,46.1,39.3,17.9,98.16408491,0.229489386,0.602409639,0,56.87707641,3.868613139
28,3.33220451,13,2.564949357,182.9,383,55493,10.92401217,8005,8.987821625,13.5,33,32.7,33.4,2.84,55.5,22.6,32,4.8,31.2,9.3,2.2300144,58.5,2.5,58.4,47.9,42.3,25.3,13.8,88.31837381,3.313093981,0.395987328,4.435058078,55.2130898,7.146724418
80,4.382026635,29,3.36729583,138.5,446.8,55637,10.92660373,11927,9.386560017,9.6,46.6,45.3,47.4,2.32,57.3,14.4,26.3,5.6,36.8,16.1,2.778819272,63.9,2.9,75.2,54.8,43.7,35.4,14.6,96.07238159,0.19179453,0.483655771,1.692795197,53.55309909,3.811252269
113,4.727387819,41,3.713572067,165.4,494,48292,10.78502119,15960,9.677840871,12.7,43.6,42.1,44.9,2.28,55.4,21.7,26.3,8.6,35.5,14.1,2.646174797,62.6,3.5,69,53.71025953,42.2,39.3,19.9,94.7165109,2.024922118,0.753894081,0.361370717,50.3260397,6.749226006
250,5.521460918,93,4.532599493,180.1,484,46598,10.7493129,39155,10.57528341,15,45,44.3,46,2.26,53.7,11.6,41.3,5.4,34,19.1,2.949688335,57.2,7.5,62.1,45.9,38.2,41,21.5,96.89809113,0.500307882,0.631157635,0.264265189,50.29606821,4.975063861
2812,7.941651253,1119,7.020190708,190.8,472.2,48195,10.78301056,678889,13.42821292,19.9,34.2,33.5,34.9,2.41,40.5,10.8,27.5,17,24.1,23.6,3.161246712,64.5,7.2,64.3,54.1,46.5,29.1,18.5,62.43709245,27.59109256,3.205589623,3.999507977,37.31146697,5.788303646
38,3.63758616,16,2.772588722,145,391.4,47987,10.77868542,6985,8.851520272,15.2,42.9,40.6,48.3,2.23,50,17.8,50,6.9,37.5,13.7,2.617395833,48,0.9,80.7,52.9,36.7,35.4,12.2,90.43205476,0.9981463,0.456295451,0.855553971,55.04032258,11.87558907
228,5.429345629,97,4.574710979,201.8,496.9,35002,10.46316048,23898,10.08155005,20.7,54.4,53.9,54.8,2.06,53.8,19.4,33.6,3.1,38.9,9.1,2.208274414,36.2,14.2,60.7,31.4,27,56,22.8,96.82566063,0.199434934,0.274223035,0.091407678,46.59100754,5.928954766
8999,9.104868739,2939,7.985824666,152.7,464.2,75738,11.23503529,2117125,14.56556959,11.3,37.2,36.4,38,2.45,49.5,12.2,23.1,19.4,16.5,29.6,3.387774361,64.9,6.3,75.8,64.7,56.7,23.9,12.7,68.06838157,6.198490925,15.57673545,2.803169097,46.8503058,5.202119227
640,6.461468176,281,5.638354669,199.7,491.2,37230,10.52487017,84745,11.34740203,20.6,47.9,46.1,49.8,2.38,51.4,17.7,38.6,3.7,32.1,10.3,2.332143895,41.2,12.3,56.9,36,30.2,50.6,26.2,92.95879342,0.341689746,0.782889137,1.302017768,48.71549802,6.292364753
431,6.06610809,193,5.262690189,199.1,452.4,39268,10.57816522,81714,11.31098062,23.9,39.9,38.2,41.4,2.5,44.8,23.3,33.8,6.7,33,12.6,2.533696814,54,10.1,56.4,42.1,36.1,39.4,23.2,50.86846202,38.38884054,0.927912136,6.921954867,42.64912664,4.940815895
72,4.276666119,41,3.713572067,167.6,344.3,35961,10.4901903,11348,9.336796796,17.3,53.3,52.6,54.3,2.07,51.2,21.4,35.6,6.8,45,13.6,2.610069793,43.8,9,64.1,39.3,32.8,49.2,19.7,96.56730686,0.504041019,0.36499522,0.278091596,44.82566766,4.683342203
1601,7.378383713,551,6.311734809,140.8,413.6,57428,10.95828727,433898,12.98056476,17,33.5,32.8,34.3,3.26,46.3,20.9,27.3,5.1,20.8,14.2,2.653241965,54.3,8.4,55.6,41.71576462,37.5,35.1,23.1,73.30694308,2.788481961,6.086018845,12.75344797,51.74558619,5.921976696
53,3.970291914,24,3.17805383,201.4,485.1,49345,10.80659172,6585,8.792549614,10.6,47.4,46.1,48.6,2.33,60.7,22.9,40.6,4.1,39.2,12.3,2.509599262,57.4,3.3,72.3,54.3,45.1,35,15.1,95.66721829,0.97788476,0.48142019,0.64690838,57.8721885,7.352941176
55,4.007333185,27,3.295836866,167.7,341.6,29415,10.28926003,10953,9.30136867,23.9,45.8,45.6,46,2.48,53.9,14.8,45.7,1.3,39.6,6.7,1.902107526,46.2,7.1,48.8,34.6,27.5,47.7,26.7,95.36387649,0.236815739,0.109299572,0.537389562,50.79001603,10.04694836
60,4.094344562,26,3.258096538,165.3,403,39030,10.57208586,14065,9.551444721,21.5,35.1,31.7,43.5,2.32,43.3,40.8,35.5,1.9,36.8,7.8,2.054123734,35.3,5.7,57.4,42.3,38.1,37.4,18.7,74.12198295,18.73825697,0.325191502,2.919497037,50.32759039,8.393501805
102,4.624972813,48,3.871201011,152.7,342,37933,10.54357672,27245,10.2126253,22.1,34.1,32.6,36.2,3.13,45.8,12.4,37.2,4.8,23.2,11.3,2.424802726,53.3,8.1,49.4,38.7,33.9,37.2,23.9,92.37533393,0.337637281,0.990650045,3.832739685,49.3301719,10.31353135
48,3.871201011,25,3.218875825,210.7,407.9,30935,10.33964351,8558,9.054621797,25.1,41.8,39.1,44.5,2.48,52.5,18.7,56.4,0,42.8,10,2.302585093,53.10112067,9.5,48.4,33,26,47.1,29.8,67.18981008,30.76310702,1.285113158,0,48.21428571,5.091311566
442,6.091309882,165,5.105945474,156.6,452.9,51003,10.83963973,73435,11.20415594,11.3,43.4,42.1,44.8,2.3,55.3,12.2,39.4,10.1,39.2,12.9,2.557227311,61.2,6.6,72.8,54.7,48.5,37.5,18.7,94.99675728,0.532346106,1.991568935,0.614765173,51.03572217,4.989577905
93,4.532599493,44,3.784189634,203.2,470.4,47937,10.77764293,15028,9.617670407,16.6,42,42.1,41.9,2.39,52.9,20.9,52.1,3.1,42.6,13,2.564949357,54.2,5.1,69.1,43.94872461,43.7,33.6,15.6,94.42893232,2.606036431,0.491955857,0.325754554,53.20602663,7.023060797
122,4.804021045,49,3.891820298,183.1,484.9,50347,10.82669431,19950,9.900984422,13.3,40.7,38.9,42.5,2.43,52.1,21,26.6,7.3,37.3,14.6,2.681021529,56.1,5.1,71.8,53,45.9,38.1,18.2,91.98705179,2.380478088,2.176294821,1.190239044,52.72202545,5.797101449
72,4.276666119,28,3.33220451,173.6,481,35955,10.49002344,9984,9.208739091,17.8,44.9,43.6,45.6,2.59,54.4,12.8,38.4,2.3,34.4,10,2.302585093,45.6,9.7,54.7,38.2,31.3,40.3,21.4,94.53366584,0,0.927680798,1.596009975,50.8656873,8.792924037
2780,7.930206207,1022,6.929516771,177.2,485.9,64632,11.07646492,556779,13.22992367,12.3,37.5,36.1,38.8,2.63,45.2,14,31,12.4,28.6,20.6,3.025291076,60.8,7.4,73.4,59.9,55.4,30.5,17,65.46940469,24.20098136,5.044183224,2.547835595,46.45074851,4.724925622
53,3.970291914,28,3.33220451,250,472.7,34018,10.43464508,7604,8.936429704,21,43.4,41.4,45.3,2.26,52.3,22.1,43.5,0.6,50.5,9.4,2.240709689,48.6,8.3,55.1,32.93706187,36.3,44.5,24.9,55.42704626,41.21759024,2.249618709,0.686324352,46.49014778,1.704199635
40,3.688879454,18,2.890371758,198.4,438.4,61773,11.03122165,10747,9.282381925,10.7,31.7,30.7,32.6,2.86,56.3,29.6,37.3,1.3,29.3,10.5,2.351375257,66.9,5.2,61,51.6,45.9,22.9,14.6,85.90490509,0.441646307,0.375869198,7.028753994,55.46536797,9.821782178
128,4.852030264,48,3.871201011,173.7,461.6,49142,10.80246935,25235,10.1359872,12.6,40.5,40.3,40.8,2.39,49.1,9.3,34.7,11,28.6,24.3,3.19047635,64.6,4.3,63.8,57.55421223,41.2,40.3,23.8,95.90042754,0.76317577,0.511447637,0.707236185,47.77908805,3.897685749
145,4.976733742,66,4.189654742,212.1,475.1,35980,10.49071851,23353,10.05848073,21.2,44.6,44,45.1,2.25,38.7,21.5,47.4,5.3,50,6.9,1.931521412,46,8.1,50.5,38.2,35.6,44.7,31.1,97.15827033,1.422988701,0.03398182,0.097697732,33.68648224,2.28320067
130,4.86753445,60,4.094344562,240.6,508.7,41505,10.63356918,23593,10.06870534,21.3,38.4,35.9,41.1,2.7,46.6,31.8,36.8,3.1,43.8,7.1,1.960094784,45.8,10.3,60.9,48,42.7,33.8,18.9,69.65237791,28.05288974,0.516101514,0.810407336,53.52456908,6.070755704
205,5.323009979,82,4.406719247,137.7,332.9,29497,10.29204384,76708,11.24776128,35.8,30.8,29,32.3,3.97,33.5,25.1,35.8,2.9,33.1,6.7,1.902107526,42.4,15.5,25,19.6,16.8,47.9,37.6,16.93289008,0.814886889,0.968945107,3.735236087,39.14033281,7.322096363
431,6.06610809,161,5.081404365,182.4,476,48058,10.78016389,105473,11.56621027,19.4,42.9,33.5,37.2,2.92,44.4,22.2,33.9,3.2,32,13.7,2.617395833,56,11.8,60.6,67.90643559,42.8,33.6,20.9,53.90910419,41.73315797,1.049247406,0.489064251,47.2359343,6.215613383
136,4.912654886,70,4.248495242,172.2,358.9,45174,10.71827698,25788,10.15766455,14.4,46.4,45,47.5,2.31,54,28.3,33,4.2,39.9,15,2.708050201,52.3,7,71.2,50.1,43.5,39.8,17.4,96.60156851,0.488236199,0.618945102,0.084576349,50.68270187,6.088280061
220,5.393627546,89,4.48863637,184,463.3,33509,10.41956934,45844,10.73299961,26.5,35.5,34.4,36.8,2.86,47.2,36.5,37,2.1,36.7,8.1,2.091864062,52.7,8.3,41.2,31.2,27.9,39.5,26.2,68.40778724,23.09881801,0.230314618,6.28585086,49.62191015,6.092124814
186,5.225746674,95,4.553876892,142.1,269.9,32366,10.38486377,71474,11.17708903,33.1,33.4,32.3,34.4,3.67,34.8,25.8,39.1,1.1,33.4,6.9,1.931521412,34.5,18.2,31.5,24.7,22.4,50.8,38.8,23.2405302,0.612833453,0.427042316,1.056513782,40.00103778,6.518302323
628,6.442540166,227,5.424950017,144.9,423.9,57118,10.95287458,98877,11.50163193,11.4,49,47.5,50.5,2.38,53.6,13.4,28.8,5.2,20.2,21.6,3.072693315,49.9,9.8,66.7,36.81475179,35.1,39.1,17.3,92.36887491,0.487978087,1.435528051,1.705387035,51.86251311,4.079089924
118,4.770684624,52,3.951243719,203.2,479.9,31600,10.3609124,18268,9.812906174,22.7,41.7,39.9,44,2.48,54,24.8,36.5,2.8,40.8,7.2,1.974081026,45.9,9.4,48.6,35,30.1,44.9,27.5,96.26538024,0.796791154,0.514933059,0.894357418,50.9454496,5.680317041
101,4.615120517,55,4.007333185,212.1,396.7,32205,10.379877,21725,9.98621895,27,39.8,38.7,41.1,2.61,42.8,19.5,37.5,2.2,37.5,9.1,2.208274414,37.19319563,14.7,54.8,21.14832796,30.7,43.4,25.6,51.71961263,44.97692099,0.705946239,1.520499593,41.15532119,5.998421468
93,4.532599493,51,3.931825633,230.9,433.4,38597,10.56092983,17284,9.757536497,22.3,40.1,38.5,41.8,2.49,53,16.4,55.1,6.8,45.8,9.1,2.208274414,52,8.6,54.2,42.3,37.3,42.9,27.5,74.87261693,23.02627812,0.618308811,0.223278182,49.56634866,3.788634098
4630,8.440312147,1813,7.502738211,189.9,494.3,42946,10.66769879,957735,13.7723264,22,34.2,33.1,35.2,2.44,38.1,15.5,27.8,10.4,28.1,19,2.944438979,59.7,9.3,60.2,49.6,45.6,38.5,25.9,61.84453192,26.39990627,3.772102613,4.196188251,35.13170821,4.989477448
14,2.63905733,6,1.791759469,161.3,451.7,48773,10.79493216,1997,7.599401333,14.9,47.5,44.5,49.4,2.31,62.3,34.5,33.3,0,40.9,11.5,2.442347035,64.8,0.9,75.5,59.6,45.9,32.7,15.8,98.37518464,0,0,0.295420975,56.66280417,10.03039514
21,3.044522438,9,2.197224577,135.7,307.1,38012,10.54565718,7631,8.939974177,28.1,31.7,33.4,28.8,3.19,47,28.5,34,1.8,32.7,10.1,2.312535424,42.9,8.1,41.2,23.4,21.1,41.8,27.5,80.00278125,1.001251564,0,17.78612154,49.9238965,11.31436314
19,2.944438979,10,2.302585093,165.2,352,36929,10.51675243,3860,8.258422462,21.3,40.9,39.3,43.1,2.55,52.3,23,40,0,37,12.1,2.493205453,52.6,7.1,56,38.8,29.7,39.3,21.7,86.95995785,7.376185458,0.079030558,4.478398314,49.33890049,4.12371134
61,4.110873864,25,3.218875825,167.3,421.4,50993,10.83944365,10360,9.245707516,13.5,45.7,43.8,46.7,2.51,59.7,20.9,33.2,5.3,39.5,11,2.397895273,54,6.8,65.3,45.1,38.2,35.1,16.3,94.81820784,0.715717149,0.391258708,1.20240481,57.76652195,4.377431907
317,5.758901774,140,4.941642423,190.5,443.3,43057,10.6702801,54354,10.90327349,16.7,42.2,40.7,43.7,2.43,51.1,20.8,31.3,3.5,34.5,11.3,2.424802726,48.2,9,67.2,50.67793588,43.9,37.5,18.3,79.55146573,15.57196385,0.326941444,1.261847035,48.16699694,3.673864003
335,5.814130532,137,4.919980926,180.1,469,38992,10.57111178,51441,10.8481908,19.3,42.1,40.4,44.5,2.25,44,11.7,32.6,6,36.6,11.4,2.433613355,50.1,7.4,63.2,45.4,39.4,43.9,24.5,87.02602088,8.499002149,0.82514584,1.897835431,42.65057979,5.205017787
1962.667684,7.58205989,10,2.302585093,132.3,453.5494221,49536,10.81045496,3401,8.131824785,12.2,48.4,47.1,49.5,2.19,62.9,10.3,13.3,17.2,34.8,13.3,2.587764035,57.4,2.9,75.8,60.3623467,38.4,41.7,16.6,92.44677749,0.495771362,0,0.262467192,57.34908136,4.967948718
221,5.398162702,77,4.343805422,165.7,459.6,69900,11.15482093,54277,10.90185584,7.7,38.1,38.2,38.1,2.73,56.7,13.6,41.4,11.5,36.8,17.9,2.884800713,61.7,4.2,79.3,66.9,62.9,24.4,12.8,92.21993641,2.332148869,2.730503086,0.35720965,61.70039607,5.668411867
574,6.352629396,232,5.446737372,194.3,481.6,39444,10.58263722,96879,11.48121806,21.1,41.4,39.8,42.6,2.55,48.6,14.6,33,6.4,34.6,9.8,2.282382386,52.2,12.6,58.4,43.9,39.5,39.8,22.7,75.80933956,20.84834016,0.981703678,0.621539855,47.84396444,4.050285512
1962.667684,7.58205989,34,3.526360525,166.6,453.5494221,38430,10.55659368,14712,9.596418766,18.4,37.3,34,40.7,2.54,53.2,12.6,28,3.9,31.2,13.9,2.63188884,57,3.3,65.8,51.7,43.8,37,20.5,93.07993519,3.524169592,0.870915474,0.14852822,52.63250883,12.15989251
61,4.110873864,29,3.36729583,236.7,517.5,49790,10.81556944,8200,9.011889433,14,43.2,42.1,44.6,2.36,61.1,20.9,27.4,5.1,35.3,8.9,2.186051277,54.2,4.5,67.6,48.3,42.5,38.6,18.7,99.31506849,0.504686373,0,0,58.13417794,4.799040192
1962.667684,7.58205989,114,4.736198448,168.4,453.5494221,60317,11.00736927,65400,11.08827754,13,36.4,35,37.4,2.5,49.2,8.8,18.6,3.7,31.8,17.6,2.867898902,60.97141029,5.6,78.4,55.09985989,54.9,25.9,12.2,89.99321888,3.83595845,2.277841137,1.915667478,54.56683827,4.613270514
249,5.517452896,110,4.700480366,193.8,439.8,59280,10.99002726,49455,10.80881844,11.7,41.7,40.9,42.4,2.63,56.6,23.1,27.2,6.7,39.6,13.2,2.58021683,64.59143734,8.1,76.2,62,57.5,27.7,12.5,97.11749431,0.793091648,0.54952797,0.545502124,58.24836321,3.263424336
85,4.442651256,38,3.63758616,196,460.7,40418,10.60703051,15018,9.617004761,17,41.3,41,41.5,2.57,56.7,18.7,42.1,6.9,38.3,6.9,1.931521412,51.1,8.3,59.9,44.25648435,38.8,40.4,22,93.97413678,2.94627383,0.353286229,0.566591121,55.86911357,4.221954162
21,3.044522438,6,1.791759469,159.7,542.1,67172,11.11501177,2954,7.990915463,8.8,40.1,38.1,42.9,2.34,60.1,9,63.5,0,34.7,15.5,2.740840024,72.4,1.4,74.6,59.4,47.7,29.3,14.2,89.33153275,0,0,0,53.62776025,10.5345912
384,5.950642553,149,5.003946306,146.8,427.6,56797,10.94723879,70928,11.16942056,13.9,46.3,44.3,48.1,2.47,57,16.9,34.4,10.8,23.3,19.1,2.949688335,53.9,9,66.5,48.3,40.4,36.4,16.7,78.99037535,12.27773576,1.389568596,4.478652252,55.72558779,5.81829259
522,6.257667588,207,5.332718793,195.5,484.3,62198,11.03807812,102382,11.53646619,10.6,40.1,39.5,40.5,2.73,52.5,17.2,34.7,8.4,37.8,13.9,2.63188884,60.7,7.5,72.9,60,54.7,30.4,17.5,88.88289525,6.758532758,1.287759906,0.932718713,54.36451753,4.297102051
110,4.700480366,44,3.784189634,193.4,510.2,39089,10.57359638,19365,9.871222592,21.8,38.8,38,39.6,2.51,49.9,15.9,48.5,2.6,44.8,8.1,2.091864062,50.7,9.2,65.5,51.6,46.4,37.3,20.9,88.51752295,8.779226049,0.852056601,1.014353096,49.87153482,7.024889509
323,5.777652323,131,4.875197323,181.9,459,43186,10.67327165,53777,10.89260115,15.6,43.3,42.2,44.6,2.49,55.9,20.4,36.1,3.1,42,9.4,2.240709689,52.2,9.3,68,44.9,39.8,40.5,18.8,96.48842337,1.148474825,0.316060272,0.350973907,56.45418701,6.304667879
33,3.496507561,14,2.63905733,138.1,326.6,33998,10.43405698,8130,9.003316203,22.9,38.4,38.1,39,2.78,56.3,21.2,38.1,0.7,32.8,14.5,2.674148649,48.4,9.7,45.9,35.6,30.1,47.3,30.1,91.6595951,0.096981452,0.169717542,4.33991999,54.91858887,7.34055355
302,5.710427017,101,4.615120517,164.6,472.7,39984,10.59623465,70699,11.16618671,26.3,35,36.8,30.5,2.37,38.5,9.3,19.8,6.7,35.8,13.1,2.57261223,37.8,4.4,69.8,57.1,50.6,25.7,12.8,73.29294678,22.69580268,1.17842204,1.370258185,43.43727339,3.854536397
22,3.091042453,11,2.397895273,166.3,357,34304,10.44301724,4423,8.394573478,24.5,41.8,40.6,42.4,2.47,46.1,23.7,48.5,0.7,31,9.3,2.2300144,50,12.2,42.7,27.4,23.4,51.9,35,91.21257807,0.258453586,0,5.104458324,44.58424508,5.485232068
153,5.030437921,65,4.17438727,222.1,533.6,38261,10.55218638,24216,10.09476885,19.7,40.2,38.3,41.3,2.7,57.2,12.3,53.5,3.4,42.8,5.2,1.648658626,47.5,9.6,59.9,54.25858534,41.7,42.5,24.6,95.76563474,2.356118845,0.062331186,0.249324745,57.92579144,7.169811321
178,5.18178355,75,4.317488114,198.3,463.7,43918,10.69007954,36462,10.5040259,18.9,37.5,35.9,39.3,2.69,55,29.6,46.1,5.1,42.7,10.7,2.370243741,50.5,5.7,59.6,44.4,35,35.9,19.8,82.13133291,13.17466008,0.612261783,0.554345128,55.69495134,3.558718861
128,4.852030264,50,3.912023005,170,468.6,48767,10.79480913,18543,9.827847638,11.6,46.2,44.3,47.6,2.35,58.8,15.4,37,8.5,37.5,14.7,2.687847494,56.4,6.8,67.9,50.2,43.2,41.3,22.5,97.72654499,0.565695378,0.357562173,0.064040986,55.86364793,5.844875346
43,3.761200116,15,2.708050201,163.1,437,36436,10.50331258,8951,9.099520537,22.4,38,36.6,41.6,2.62,45.1,18.4,27.5,9.2,42.3,8.2,2.104134154,46.9,6.7,54.3,42.2,38,37.7,22.6,70.88537021,26.4161463,0.423728814,1.115075825,48.53503185,6.796116505
129,4.859812404,63,4.143134726,203.2,428.8,34794,10.45720024,25459,10.14482459,22.3,39.2,37.1,41.5,2.5,51.1,20.4,33,3.8,33.9,6.9,1.931521412,47.5,10.2,51.4,23.27098292,32,45.3,27.1,83.95981087,14.19621749,0.208825847,0.657998424,51.18215461,4.867486575
985,6.892641641,393,5.973809612,193.6,480.5,42567,10.65883458,246393,12.4146831,23.4,30,28.4,32.4,2.53,34.1,6.9,33.5,5.6,26.9,15.6,2.747270914,50.8,10.9,63,49.7,35,30.4,18.7,47.828496,42.14591855,3.392109252,2.179652233,34.30754208,6.373340936
12694,9.44888472,4410,8.391629968,143.8,418.6,76061,11.23929093,3169776,14.96917148,12.9,37.1,35.8,38.4,3.04,50.1,11.5,27,11.2,17.7,24.4,3.194583132,60.9,7.6,65,56.3,47.4,27.9,18.3,63.22067964,1.662864333,18.94508754,11.8168115,54.60626758,4.827807522
220,5.393627546,98,4.584967479,195.9,445.2,41450,10.63224316,43943,10.69064862,18.1,38.8,37.6,39.6,2.68,54.4,13.5,41.9,3.6,39.2,9.1,2.208274414,52.1,9.1,60.8,49.82644711,41.3,35.1,20.4,84.04573359,10.33341701,0.287546498,4.119217691,54.86235142,5.95355245
98,4.584967479,33,3.496507561,162.6,510.8,54683,10.90930815,14270,9.56591471,10.2,42.6,42.1,43.3,2.46,54.6,18.5,24.5,7.3,35,13.8,2.624668592,61.5,5.5,72.7,55.75426227,46.2,33,18.1,97.12941827,0.740125891,0.366604413,0.574116345,55.04587156,6.077529566
405,6.003887067,165,5.105945474,135.4,317.6,86419,11.36696284,153511,11.9415275,9.6,36,35.9,36.2,2.21,44.1,14.4,23.7,23.9,12.1,29.8,3.394508394,74.2,4.5,76.4,53.28134597,57.3,17.6,8.6,64.09469913,21.37494558,6.586746141,3.159762917,36.21615156,6.214827502
1962.667684,7.58205989,9,2.197224577,177.9,453.5494221,46859,10.75489837,2927,7.981733287,9.9,49.1,48.8,49.4,2.21,66,3.4,26.3,14.8,33.2,18.5,2.917770732,69.6,1,83.3,61.3,47.2,26.8,6.1,95.62860047,0.304981362,0.406641816,0.711623179,59.37019969,4.642857143
1962.667684,7.58205989,43,3.761200116,150.1,453.5494221,48609,10.79156398,37118,10.52185731,18.8,30.4,29.3,31.4,2.9,52.6,26.7,33.9,3.8,23.1,12.4,2.517696473,70.1,4.6,64.5,53.3,48.6,28.8,17.7,75.70624512,2.326771335,4.044919613,14.13028842,52.00793651,8.186469585
60,4.094344562,26,3.258096538,178.9,424.4,38752,10.56493765,12739,9.452423433,21.2,34.3,32.5,36.3,2.86,43.9,35.3,31.1,2.5,29.5,8.7,2.163323026,49.7,6.5,46.4,44.14182876,30,40.5,25.7,86.78174509,5.005123355,0.055174588,5.580515488,47.60257044,2.46365105
